2,0,0,1,1,1,2,10,0.5,1,1,1,0,0,0,1,1,1,0,10,0,1,1,1,
0.988027,1,0,0.0119725,0.0146331,0.0119725,-0.0478289,0.210799,0,0.0362822,0.107764,0.0147809,
1,1.01463,0,0.0107753,0.0146331,0.0119725,-0.0115467,0.318563,0,0.032654,0.107764,0.0147809,
1,0.985367,0,0.0107753,0.0146331,0.0119725,-0.0115467,0.103036,0,0.032654,0.107764,0.0147809,
1,1,0.0119725,0.0107753,0.0131698,0.0119725,-0.0115467,0.210799,0.0147809,0.032654,0.0969873,0.0147809,
1,1,-0.0119725,0.0107753,0.0131698,0.0119725,-0.0115467,0.210799,-0.0147809,0.032654,0.0969873,0.0147809,
1.01078,1,0,0.0107753,0.0131698,0.0107753,0.0211073,0.210799,0,0.032654,0.0969873,0.0133028,
0.989225,1,0,0.0107753,0.0131698,0.0107753,-0.0442007,0.210799,0,0.032654,0.0969873,0.0133028,
1,1.01317,0,0.00969774,0.0131698,0.0107753,-0.0115467,0.307787,0,0.0293886,0.0969873,0.0133028,
1,0.98683,0,0.00969774,0.0131698,0.0107753,-0.0115467,0.113812,0,0.0293886,0.0969873,0.0133028,
1,1,0.0107753,0.00969774,0.0118528,0.0107753,-0.0115467,0.210799,0.0133028,0.0293886,0.0872886,0.0133028,
1,1,-0.0107753,0.00969774,0.0118528,0.0107753,-0.0115467,0.210799,-0.0133028,0.0293886,0.0872886,0.0133028,
1.0097,1,0,0.00969774,0.0118528,0.00969774,0.0178419,0.210799,0,0.0293886,0.0872886,0.0119725,
0.990302,1,0,0.00969774,0.0118528,0.00969774,-0.0409353,0.210799,0,0.0293886,0.0872886,0.0119725,
1,1.01185,0,0.00872796,0.0118528,0.00969774,-0.0115467,0.298088,0,0.0264497,0.0872886,0.0119725,
1,0.988147,0,0.00872796,0.0118528,0.00969774,-0.0115467,0.123511,0,0.0264497,0.0872886,0.0119725,
1,1,0.00969774,0.00872796,0.0106675,0.00969774,-0.0115467,0.210799,0.0119725,0.0264497,0.0785597,0.0119725,
1,1,-0.00969774,0.00872796,0.0106675,0.00969774,-0.0115467,0.210799,-0.0119725,0.0264497,0.0785597,0.0119725,
1.00873,1,0,0.00872796,0.0106675,0.00872796,0.014903,0.210799,0,0.0264497,0.0785597,0.0107753,
0.991272,1,0,0.00872796,0.0106675,0.00872796,-0.0379964,0.210799,0,0.0264497,0.0785597,0.0107753,
1,1.01067,0,0.00785517,0.0106675,0.00872796,-0.0115467,0.289359,0,0.0238048,0.0785597,0.0107753,
1,0.989332,0,0.00785517,0.0106675,0.00872796,-0.0115467,0.132239,0,0.0238048,0.0785597,0.0107753,
1,1,0.00872796,0.00785517,0.00960076,0.00872796,-0.0115467,0.132239,0,0.0238048,0.0864157,0.0107753,
1,1,-0.00872796,0.00785517,0.00960076,0.00872796,-0.0115467,0.132239,0.0107753,0.0238048,0.0864157,0.0107753,
1.00786,1,0,0.00785517,0.00960076,0.00785517,-0.0115467,0.132239,-0.0107753,0.0238048,0.0864157,0.0107753,
0.992145,1,0,0.00785517,0.00960076,0.00785517,0.0122581,0.132239,0,0.0238048,0.0864157,0.00969774,
1,1.0096,0,0.00706965,0.00960076,0.00785517,-0.0353515,0.132239,0,0.0238048,0.0864157,0.00969774,
1,0.990399,0,0.00706965,0.00960076,0.00785517,-0.0115467,0.218655,0,0.0214243,0.0864157,0.00969774,
1,1,0.00785517,0.00706965,0.00864068,0.00785517,-0.0115467,0.0458238,0,0.0214243,0.0864157,0.00969774,
1,1,-0.00785517,0.00706965,0.00864068,0.00785517,-0.0115467,0.132239,0.00969774,0.0214243,0.0777741,0.00969774,
1.00707,1,0,0.00706965,0.00864068,0.00706965,-0.0115467,0.132239,-0.00969774,0.0214243,0.0777741,0.00969774,
0.99293,1,0,0.00706965,0.00864068,0.00706965,0.00987759,0.132239,0,0.0214243,0.0777741,0.00872796,
1,1.00864,0,0.00636269,0.00864068,0.00706965,-0.032971,0.132239,0,0.0214243,0.0777741,0.00872796,
1,0.991359,0,0.00636269,0.00864068,0.00706965,-0.0115467,0.210014,0,0.0192819,0.0777741,0.00872796,
1,1,0.00706965,0.00636269,0.00777662,0.00706965,-0.0115467,0.0544654,0,0.0192819,0.0777741,0.00872796,
1,1,-0.00706965,0.00636269,0.00777662,0.00706965,-0.0115467,0.132239,0.00872796,0.0192819,0.0699967,0.00872796,
1.00636,1,0,0.00636269,0.00777662,0.00636269,-0.0115467,0.132239,-0.00872796,0.0192819,0.0699967,0.00872796,
0.993637,1,0,0.00636269,0.00777662,0.00636269,0.00773516,0.132239,0,0.0192819,0.0699967,0.00785517,
1,1.00778,0,0.00572642,0.00777662,0.00636269,-0.0308286,0.132239,0,0.0192819,0.0699967,0.00785517,
1,0.992223,0,0.00572642,0.00777662,0.00636269,-0.0115467,0.202236,0,0.0173537,0.0699967,0.00785517,
1,1,0.00636269,0.00572642,0.00699895,0.00636269,-0.0115467,0.0622428,0,0.0173537,0.0699967,0.00785517,
1,1,-0.00636269,0.00572642,0.00699895,0.00636269,-0.0115467,0.132239,0.00785517,0.0173537,0.0629971,0.00785517,
1.00573,1,0,0.00572642,0.00699895,0.00572642,-0.0115467,0.132239,-0.00785517,0.0173537,0.0629971,0.00785517,
0.994274,1,0,0.00572642,0.00699895,0.00572642,0.00580697,0.132239,0,0.0173537,0.0629971,0.00706965,
1,1.007,0,0.00515378,0.00699895,0.00572642,-0.0289004,0.132239,0,0.0173537,0.0629971,0.00706965,
1,0.993001,0,0.00515378,0.00699895,0.00572642,-0.0115467,0.195237,0,0.0156183,0.0629971,0.00706965,
1,1,0.00572642,0.00515378,0.00629906,0.00572642,-0.0115467,0.0692424,0,0.0156183,0.0629971,0.00706965,
1,1,-0.00572642,0.00515378,0.00629906,0.00572642,-0.0115467,0.132239,0.00706965,0.0156183,0.0566974,0.00706965,
1.00515,1,0,0.00515378,0.00629906,0.00515378,-0.0115467,0.132239,-0.00706965,0.0156183,0.0566974,0.00706965,
0.994846,1,0,0.00515378,0.00629906,0.00515378,0.00407161,0.132239,0,0.0156183,0.0566974,0.00636269,
1,1.0063,0,0.0046384,0.00629906,0.00515378,-0.027165,0.132239,0,0.0156183,0.0566974,0.00636269,
1,0.993701,0,0.0046384,0.00629906,0.00515378,-0.0115467,0.188937,0,0.0140565,0.0566974,0.00636269,
1,1,0.00515378,0.0046384,0.00566915,0.00515378,-0.0115467,0.0755421,0,0.0140565,0.0566974,0.00636269,
1,1,-0.00515378,0.0046384,0.00566915,0.00515378,-0.0115467,0.132239,0.00636269,0.0140565,0.0510276,0.00636269,
1.00464,1,0,0.0046384,0.00566915,0.0046384,-0.0115467,0.132239,-0.00636269,0.0140565,0.0510276,0.00636269,
0.995362,1,0,0.0046384,0.00566915,0.0046384,0.00250978,0.132239,0,0.0140565,0.0510276,0.00572642,
1,1.00567,0,0.00417456,0.00566915,0.0046384,0.00250978,0.132239,0,0.0154621,0.0510276,0.00572642,
1,0.994331,0,0.00417456,0.00566915,0.0046384,0.00250978,0.183267,0,0.0154621,0.0510276,0.00572642,
1,1,0.0046384,0.00417456,0.00510224,0.0046384,0.00250978,0.0812119,0,0.0154621,0.0510276,0.00572642,
1,1,-0.0046384,0.00417456,0.00510224,0.0046384,0.00250978,0.132239,0.00572642,0.0154621,0.0459249,0.00572642,
1.00417,1,0,0.00417456,0.00510224,0.00417456,0.00250978,0.132239,-0.00572642,0.0154621,0.0459249,0.00572642,
0.995825,1,0,0.00417456,0.00510224,0.00417456,0.0179719,0.132239,0,0.0154621,0.0459249,0.00515378,
1,1.0051,0,0.0037571,0.00510224,0.00417456,-0.0129523,0.132239,0,0.0154621,0.0459249,0.00515378,
1,0.994898,0,0.0037571,0.00510224,0.00417456,0.00250978,0.178164,0,0.0139159,0.0459249,0.00515378,
1,1,0.00417456,0.0037571,0.00459201,0.00417456,0.00250978,0.0863146,0,0.0139159,0.0459249,0.00515378,
1,1,-0.00417456,0.0037571,0.00459201,0.00417456,0.00250978,0.132239,0.00515378,0.0139159,0.0413324,0.00515378,
1.00376,1,0,0.0037571,0.00459201,0.0037571,0.00250978,0.132239,-0.00515378,0.0139159,0.0413324,0.00515378,
0.996243,1,0,0.0037571,0.00459201,0.0037571,0.0164257,0.132239,0,0.0139159,0.0413324,0.0046384,
1,1.00459,0,0.00338139,0.00459201,0.0037571,-0.0114061,0.132239,0,0.0139159,0.0413324,0.0046384,
1,0.995408,0,0.00338139,0.00459201,0.0037571,0.00250978,0.173572,0,0.0125243,0.0413324,0.0046384,
1,1,0.0037571,0.00338139,0.00413281,0.0037571,0.00250978,0.0909071,0,0.0125243,0.0413324,0.0046384,
1,1,-0.0037571,0.00338139,0.00413281,0.0037571,0.00250978,0.132239,0.0046384,0.0125243,0.0371991,0.0046384,
1.00338,1,0,0.00338139,0.00413281,0.00338139,0.00250978,0.132239,-0.0046384,0.0125243,0.0371991,0.0046384,
0.996619,1,0,0.00338139,0.00413281,0.00338139,0.0150341,0.132239,0,0.0125243,0.0371991,0.00417456,
1,1.00413,0,0.00304325,0.00413281,0.00338139,-0.0100145,0.132239,0,0.0125243,0.0371991,0.00417456,
1,0.995867,0,0.00304325,0.00413281,0.00338139,0.00250978,0.169439,0,0.0112719,0.0371991,0.00417456,
1,1,0.00338139,0.00304325,0.00371953,0.00338139,0.00250978,0.0950404,0,0.0112719,0.0371991,0.00417456,
1,1,-0.00338139,0.00304325,0.00371953,0.00338139,0.00250978,0.132239,0.00417456,0.0112719,0.0334792,0.00417456,
1.00304,1,0,0.00304325,0.00371953,0.00304325,0.00250978,0.132239,-0.00417456,0.0112719,0.0334792,0.00417456,
0.996957,1,0,0.00304325,0.00371953,0.00304325,0.0137817,0.132239,0,0.0112719,0.0334792,0.0037571,
1,1.00372,0,0.00273893,0.00371953,0.00304325,-0.00876211,0.132239,0,0.0112719,0.0334792,0.0037571,
1,0.99628,0,0.00273893,0.00371953,0.00304325,0.00250978,0.165719,0,0.0101447,0.0334792,0.0037571,
1,1,0.00304325,0.00273893,0.00334758,0.00304325,0.00250978,0.0987603,0,0.0101447,0.0334792,0.0037571,
1,1,-0.00304325,0.00273893,0.00334758,0.00304325,0.00250978,0.132239,0.0037571,0.0101447,0.0301313,0.0037571,
1.00274,1,0,0.00273893,0.00334758,0.00273893,0.00250978,0.132239,-0.0037571,0.0101447,0.0301313,0.0037571,
0.997261,1,0,0.00273893,0.00334758,0.00273893,0.0126545,0.132239,0,0.0101447,0.0301313,0.00338139,
1,1.00335,0,0.00246503,0.00334758,0.00273893,-0.00763492,0.132239,0,0.0101447,0.0301313,0.00338139,
1,0.996652,0,0.00246503,0.00334758,0.00273893,0.00250978,0.162371,0,0.00913023,0.0301313,0.00338139,
1,1,0.00273893,0.00246503,0.00301282,0.00273893,0.00250978,0.102108,0,0.00913023,0.0301313,0.00338139,
1,1,-0.00273893,0.00246503,0.00301282,0.00273893,0.00250978,0.132239,0.00338139,0.00913023,0.0271182,0.00338139,
1.00247,1,0,0.00246503,0.00301282,0.00246503,0.00250978,0.132239,-0.00338139,0.00913023,0.0271182,0.00338139,
0.997535,1,0,0.00246503,0.00301282,0.00246503,0.01164,0.132239,0,0.00913023,0.0271182,0.00304325,
1,1.00301,0,0.00221853,0.00301282,0.00246503,-0.00662045,0.132239,0,0.00913023,0.0271182,0.00304325,
1,0.996987,0,0.00221853,0.00301282,0.00246503,0.00250978,0.159358,0,0.0082172,0.0271182,0.00304325,
1,1,0.00246503,0.00221853,0.00271154,0.00246503,0.00250978,0.105121,0,0.0082172,0.0271182,0.00304325,
1,1,-0.00246503,0.00221853,0.00271154,0.00246503,0.00250978,0.105121,0,0.0082172,0.02983,0.00304325,
1.00222,1,0,0.00221853,0.00271154,0.00221853,0.00250978,0.105121,0.00304325,0.0082172,0.02983,0.00304325,
0.997781,1,0,0.00221853,0.00271154,0.00221853,0.00250978,0.105121,-0.00304325,0.0082172,0.02983,0.00304325,
1,1.00271,0,0.00199668,0.00271154,0.00221853,0.010727,0.105121,0,0.0082172,0.02983,0.00273893,
1,0.997288,0,0.00199668,0.00271154,0.00221853,-0.00570743,0.105121,0,0.0082172,0.02983,0.00273893,
1,1,0.00221853,0.00199668,0.00244038,0.00221853,0.00250978,0.134951,0,0.00739548,0.02983,0.00273893,
1,1,-0.00221853,0.00199668,0.00244038,0.00221853,0.00250978,0.0752913,0,0.00739548,0.02983,0.00273893,
1.002,1,0,0.00199668,0.00244038,0.00199668,0.00250978,0.105121,0.00273893,0.00739548,0.026847,0.00273893,
0.998003,1,0,0.00199668,0.00244038,0.00199668,0.00250978,0.105121,-0.00273893,0.00739548,0.026847,0.00273893,
1,1.00244,0,0.00179701,0.00244038,0.00199668,0.00990526,0.105121,0,0.00739548,0.026847,0.00246503,
1,0.99756,0,0.00179701,0.00244038,0.00199668,-0.00488571,0.105121,0,0.00739548,0.026847,0.00246503,
1,1,0.00199668,0.00179701,0.00219635,0.00199668,0.00250978,0.131968,0,0.00665594,0.026847,0.00246503,
1,1,-0.00199668,0.00179701,0.00219635,0.00199668,0.00250978,0.0782743,0,0.00665594,0.026847,0.00246503,
1.0018,1,0,0.00179701,0.00219635,0.00179701,0.00250978,0.105121,0.00246503,0.00665594,0.0241623,0.00246503,
0.998203,1,0,0.00179701,0.00219635,0.00179701,0.00250978,0.105121,-0.00246503,0.00665594,0.0241623,0.00246503,
1,1.0022,0,0.00161731,0.00219635,0.00179701,0.00916571,0.105121,0,0.00665594,0.0241623,0.00221853,
1,0.997804,0,0.00161731,0.00219635,0.00179701,-0.00414616,0.105121,0,0.00665594,0.0241623,0.00221853,
1,1,0.00179701,0.00161731,0.00197671,0.00179701,0.00250978,0.129284,0,0.00599034,0.0241623,0.00221853,
1,1,-0.00179701,0.00161731,0.00197671,0.00179701,0.00250978,0.080959,0,0.00599034,0.0241623,0.00221853,
1.00162,1,0,0.00161731,0.00197671,0.00161731,0.00250978,0.105121,0.00221853,0.00599034,0.0217461,0.00221853,
0.998383,1,0,0.00161731,0.00197671,0.00161731,0.00250978,0.105121,-0.00221853,0.00599034,0.0217461,0.00221853,
1,1.00198,0,0.00145558,0.00197671,0.00161731,0.00850012,0.105121,0,0.00599034,0.0217461,0.00199668,
1,0.998023,0,0.00145558,0.00197671,0.00161731,-0.00348057,0.105121,0,0.00599034,0.0217461,0.00199668,
1,1,0.00161731,0.00145558,0.00177904,0.00161731,0.00250978,0.126867,0,0.00539131,0.0217461,0.00199668,
1,1,-0.00161731,0.00145558,0.00177904,0.00161731,0.00250978,0.0833753,0,0.00539131,0.0217461,0.00199668,
1.00146,1,0,0.00145558,0.00177904,0.00145558,0.00250978,0.105121,0.00199668,0.00539131,0.0195715,0.00199668,
0.998544,1,0,0.00145558,0.00177904,0.00145558,0.00250978,0.105121,-0.00199668,0.00539131,0.0195715,0.00199668,
1,1.00178,0,0.00131002,0.00177904,0.00145558,0.00790108,0.105121,0,0.00539131,0.0195715,0.00179701,
1,0.998221,0,0.00131002,0.00177904,0.00145558,-0.00288153,0.105121,0,0.00539131,0.0195715,0.00179701,
1,1,0.00145558,0.00131002,0.00160114,0.00145558,0.00250978,0.124693,0,0.00485218,0.0195715,0.00179701,
1,1,-0.00145558,0.00131002,0.00160114,0.00145558,0.00250978,0.0855499,0,0.00485218,0.0195715,0.00179701,
1.00131,1,0,0.00131002,0.00160114,0.00131002,0.00250978,0.105121,0.00179701,0.00485218,0.0176143,0.00179701,
0.99869,1,0,0.00131002,0.00160114,0.00131002,0.00250978,0.105121,-0.00179701,0.00485218,0.0176143,0.00179701,
1,1.0016,0,0.00117902,0.00160114,0.00131002,0.00736195,0.105121,0,0.00485218,0.0176143,0.00161731,
1,0.998399,0,0.00117902,0.00160114,0.00131002,-0.0023424,0.105121,0,0.00485218,0.0176143,0.00161731,
1,1,0.00131002,0.00117902,0.00144102,0.00131002,0.00250978,0.122736,0,0.00436696,0.0176143,0.00161731,
1,1,-0.00131002,0.00117902,0.00144102,0.00131002,0.00250978,0.087507,0,0.00436696,0.0176143,0.00161731,
1.00118,1,0,0.00117902,0.00144102,0.00117902,0.00250978,0.105121,0.00161731,0.00436696,0.0158529,0.00161731,
0.998821,1,0,0.00117902,0.00144102,0.00117902,0.00250978,0.105121,-0.00161731,0.00436696,0.0158529,0.00161731,
1,1.00144,0,0.00106112,0.00144102,0.00117902,0.00687674,0.105121,0,0.00436696,0.0158529,0.00145558,
1,0.998559,0,0.00106112,0.00144102,0.00117902,-0.00185718,0.105121,0,0.00436696,0.0158529,0.00145558,
1,1,0.00117902,0.00106112,0.00129692,0.00117902,0.00250978,0.120974,0,0.00393026,0.0158529,0.00145558,
1,1,-0.00117902,0.00106112,0.00129692,0.00117902,0.00250978,0.0892685,0,0.00393026,0.0158529,0.00145558,
1.00106,1,0,0.00106112,0.00129692,0.00106112,0.00250978,0.105121,0.00145558,0.00393026,0.0142676,0.00145558,
0.998939,1,0,0.00106112,0.00129692,0.00106112,0.00250978,0.105121,-0.00145558,0.00393026,0.0142676,0.00145558,
1,1.0013,0,0.000955005,0.00129692,0.00106112,0.00644004,0.105121,0,0.00393026,0.0142676,0.00131002,
1,0.998703,0,0.000955005,0.00129692,0.00106112,-0.00142049,0.105121,0,0.00393026,0.0142676,0.00131002,
1,1,0.00106112,0.000955005,0.00116723,0.00106112,-0.00142049,0.105121,0,0.00432329,0.0142676,0.00131002,
1,1,-0.00106112,0.000955005,0.00116723,0.00106112,-0.00142049,0.119389,0,0.00432329,0.0142676,0.00131002,
1.00096,1,0,0.000955005,0.00116723,0.000955005,-0.00142049,0.0908537,0,0.00432329,0.0142676,0.00131002,
0.999045,1,0,0.000955005,0.00116723,0.000955005,-0.00142049,0.105121,0.00131002,0.00432329,0.0128408,0.00131002,
1,1.00117,0,0.000859504,0.00116723,0.000955005,-0.00142049,0.105121,-0.00131002,0.00432329,0.0128408,0.00131002,
1,0.998833,0,0.000859504,0.00116723,0.000955005,0.0029028,0.105121,0,0.00432329,0.0128408,0.00117902,
1,1,0.000955005,0.000859504,0.00105051,0.000955005,-0.00574378,0.105121,0,0.00432329,0.0128408,0.00117902,
1,1,-0.000955005,0.000859504,0.00105051,0.000955005,-0.00142049,0.117962,0,0.00389096,0.0128408,0.00117902,
1.00086,1,0,0.000859504,0.00105051,0.000859504,-0.00142049,0.0922805,0,0.00389096,0.0128408,0.00117902,
0.99914,1,0,0.000859504,0.00105051,0.000859504,-0.00142049,0.105121,0.00117902,0.00389096,0.0115567,0.00117902,
1,1.00105,0,0.000773554,0.00105051,0.000859504,-0.00142049,0.105121,-0.00117902,0.00389096,0.0115567,0.00117902,
1,0.998949,0,0.000773554,0.00105051,0.000859504,0.00247047,0.105121,0,0.00389096,0.0115567,0.00106112,
1,1,0.000859504,0.000773554,0.000945455,0.000859504,-0.00531145,0.105121,0,0.00389096,0.0115567,0.00106112,
1,1,-0.000859504,0.000773554,0.000945455,0.000859504,-0.00142049,0.116678,0,0.00350186,0.0115567,0.00106112,
1.00077,1,0,0.000773554,0.000945455,0.000773554,-0.00142049,0.0935646,0,0.00350186,0.0115567,0.00106112,
0.999226,1,0,0.000773554,0.000945455,0.000773554,-0.00142049,0.105121,0.00106112,0.00350186,0.0104011,0.00106112,
1,1.00095,0,0.000696199,0.000945455,0.000773554,-0.00142049,0.105121,-0.00106112,0.00350186,0.0104011,0.00106112,
1,0.999055,0,0.000696199,0.000945455,0.000773554,0.00208138,0.105121,0,0.00350186,0.0104011,0.000955005,
1,1,0.000773554,0.000696199,0.000850909,0.000773554,-0.00492235,0.105121,0,0.00350186,0.0104011,0.000955005,
1,1,-0.000773554,0.000696199,0.000850909,0.000773554,-0.00142049,0.115522,0,0.00315168,0.0104011,0.000955005,
1.0007,1,0,0.000696199,0.000850909,0.000696199,-0.00142049,0.0947203,0,0.00315168,0.0104011,0.000955005,
0.999304,1,0,0.000696199,0.000850909,0.000696199,-0.00142049,0.105121,0.000955005,0.00315168,0.00936097,0.000955005,
1,1.00085,0,0.000626579,0.000850909,0.000696199,-0.00142049,0.105121,-0.000955005,0.00315168,0.00936097,0.000955005,
1,0.999149,0,0.000626579,0.000850909,0.000696199,0.00173119,0.105121,0,0.00315168,0.00936097,0.000859504,
1,1,0.000696199,0.000626579,0.000765818,0.000696199,-0.00457217,0.105121,0,0.00315168,0.00936097,0.000859504,
1,1,-0.000696199,0.000626579,0.000765818,0.000696199,-0.00142049,0.114482,0,0.00283651,0.00936097,0.000859504,
1.00063,1,0,0.000626579,0.000765818,0.000626579,-0.00142049,0.0957604,0,0.00283651,0.00936097,0.000859504,
0.999373,1,0,0.000626579,0.000765818,0.000626579,-0.00142049,0.105121,0.000859504,0.00283651,0.00842487,0.000859504,
1,1.00077,0,0.000563921,0.000765818,0.000626579,-0.00142049,0.105121,-0.000859504,0.00283651,0.00842487,0.000859504,
1,0.999234,0,0.000563921,0.000765818,0.000626579,0.00141602,0.105121,0,0.00283651,0.00842487,0.000773554,
1,1,0.000626579,0.000563921,0.000689237,0.000626579,-0.004257,0.105121,0,0.00283651,0.00842487,0.000773554,
1,1,-0.000626579,0.000563921,0.000689237,0.000626579,-0.00142049,0.113546,0,0.00255286,0.00842487,0.000773554,
1.00056,1,0,0.000563921,0.000689237,0.000563921,-0.00142049,0.0966965,0,0.00255286,0.00842487,0.000773554,
0.999436,1,0,0.000563921,0.000689237,0.000563921,-0.00142049,0.105121,0.000773554,0.00255286,0.00758238,0.000773554,
1,1.00069,0,0.000507529,0.000689237,0.000563921,-0.00142049,0.105121,-0.000773554,0.00255286,0.00758238,0.000773554,
1,0.999311,0,0.000507529,0.000689237,0.000563921,0.00113237,0.105121,0,0.00255286,0.00758238,0.000696199,
1,1,0.000563921,0.000507529,0.000620313,0.000563921,-0.00397335,0.105121,0,0.00255286,0.00758238,0.000696199,
1,1,-0.000563921,0.000507529,0.000620313,0.000563921,-0.00142049,0.112704,0,0.00229757,0.00758238,0.000696199,
1.00051,1,0,0.000507529,0.000620313,0.000507529,-0.00142049,0.0975389,0,0.00229757,0.00758238,0.000696199,
0.999492,1,0,0.000507529,0.000620313,0.000507529,-0.00142049,0.105121,0.000696199,0.00229757,0.00682414,0.000696199,
1,1.00062,0,0.000456776,0.000620313,0.000507529,-0.00142049,0.105121,-0.000696199,0.00229757,0.00682414,0.000696199,
1,0.99938,0,0.000456776,0.000620313,0.000507529,0.000877086,0.105121,0,0.00229757,0.00682414,0.000626579,
1,1,0.000507529,0.000456776,0.000558282,0.000507529,-0.00371806,0.105121,0,0.00229757,0.00682414,0.000626579,
1,1,-0.000507529,0.000456776,0.000558282,0.000507529,-0.00142049,0.111945,0,0.00206782,0.00682414,0.000626579,
1.00046,1,0,0.000456776,0.000558282,0.000456776,-0.00142049,0.0982972,0,0.00206782,0.00682414,0.000626579,
0.999543,1,0,0.000456776,0.000558282,0.000456776,-0.00142049,0.105121,0.000626579,0.00206782,0.00614173,0.000626579,
1,1.00056,0,0.000411098,0.000558282,0.000456776,-0.00142049,0.105121,-0.000626579,0.00206782,0.00614173,0.000626579,
1,0.999442,0,0.000411098,0.000558282,0.000456776,0.000647329,0.105121,0,0.00206782,0.00614173,0.000563921,
1,1,0.000456776,0.000411098,0.000502453,0.000456776,-0.0034883,0.105121,0,0.00206782,0.00614173,0.000563921,
1,1,-0.000456776,0.000411098,0.000502453,0.000456776,-0.00142049,0.111263,0,0.00186103,0.00614173,0.000563921,
1.00041,1,0,0.000411098,0.000502453,0.000411098,-0.00142049,0.0989796,0,0.00186103,0.00614173,0.000563921,
0.999589,1,0,0.000411098,0.000502453,0.000411098,-0.00142049,0.105121,0.000563921,0.00186103,0.00552756,0.000563921,
1,1.0005,0,0.000369988,0.000502453,0.000411098,-0.00142049,0.105121,-0.000563921,0.00186103,0.00552756,0.000563921,
1,0.999498,0,0.000369988,0.000502453,0.000411098,0.000440547,0.105121,0,0.00186103,0.00552756,0.000507529,
1,1,0.000411098,0.000369988,0.000452208,0.000411098,-0.00328152,0.105121,0,0.00186103,0.00552756,0.000507529,
1,1,-0.000411098,0.000369988,0.000452208,0.000411098,-0.00142049,0.110649,0,0.00167493,0.00552756,0.000507529,
